20190504,保利天琴宇舍,34000,0
20190504,保利天鹅语苑(商铺),30000,0
20190504,保利星海屿筑,33000,0
20190504,碧桂园天凝源著,143,103万
20190504,虹康昭晖苑,125000,1125万
20190504,静安府西区,1450,1450万
20190504,招商虹桥公馆,58000,0
20190504,凤凰城天悦,30000,330万
20190504,碧桂园海上传奇,18000,385万
20190504,中骏云景台,13000,130万
20190504,绿地长岛,250,250万
20190504,玖珑湾,20000,0
20190504,中航九方城,13000,0
20190504,中航九方城,11000,0
20190504,临港十七区,60000,0
20190504,星尚湾名邸,55000,854万
20190504,三迪上东街,60000,0
20190504,桐乡.吾悦广场,30000,0
20190504,山水壹号,17500,0
20190504,春风十里,16500,100万
20190504,南通壹号府邸,10000,0
20190504,宝龙世家,150,0
20190504,碧桂园湖悦天境花园,350,300万
20190504,五洲翡丽湾,8700,118万
20190504,嘉禾金茂府,13600,140万
20190504,普禧观澜,30000,0
20190504,虹桥富力中心,100000,0
20190504,天和珺府,9200,144万
20190504,棕榈湾花园(昆山),价格待定,198万
20190504,平高世贸中心,28000,0
20190504,合生国际名都,11000,90万
20190504,一品漫城(五期),58000,0
20190504,骏丰嘉峰汇,60000,0
20190504,金海岸国际生活广场,价格待定,0
20190504,虹桥宝龙城,50000,0
20190504,平安四季,38000,0
20190504,远洋万和四季,价格待定,0
20190504,中粮海景壹号,230000,0
20190504,中铁逸都,42500,0
20190504,同润玫瑰园,1250,0
20190504,深城投十一街区,40000,0
20190504,金融街融府,价格待定,0
20190504,御江南,885,0
20190504,森兰美伦,47500,0
20190504,中新传媒大厦,价格待定,0
20190504,融创滨江壹号院,价格待定,0
20190504,融创海上桃源,12000,0
20190504,海悦华庭,价格待定,0
20190504,南通·海上传奇,价格待定,0
20190504,玺樾西塘,16000,0
20190504,龙湖天璞雅筑,47000,0
20190504,金仓华府,13200,0
20190504,中粮天悦壹号,5378,0
20190504,百汇园,价格待定,0
20190504,华侨城(普陀),价格待定,0
20190504,中骏雍景湾,价格待定,0
20190504,尚汇豪庭,价格待定,0
20190504,上海庄园三期,710,0
20190504,艺泰一品花园,价格待定,0
20190504,新城上坤樾山璟里,833,0
20190504,佳兆业君汇上品,31000,0
20190504,金地世家,42000,0
20190504,万业一番空间,110000,0
20190504,宝龙世家,23500,0
20190504,大华斐勒公园,2000,0
20190504,中骏天悦,95000,0
20190504,新城盛世,41000,0
20190504,金地玺湾,41000,0
20190504,保利建工西郊锦庐,50000,0
20190504,华润中央公园(浩翔路98弄),47000,0
20190504,淡水湾花园,价格待定,0
20190504,正荣御首府,25000,0
20190504,云锦东方锦园,价格待定,0
20190504,中粮南桥半岛,价格待定,0
20190504,东方鸿璟,700,0
